"Plot Title: 20171008_treatment_partition"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20231555, SEN S/N: 20231555)","RH, % (LGR S/N: 20231555, SEN S/N: 20231555)","Started (LGR S/N: 20231555)","Button Up (LGR S/N: 20231555)","Host Connected (LGR S/N: 20231555)","End Of File (LGR S/N: 20231555)"
2341,10/04/17 10:22:54 AM,31.237,27.506,,,,
2342,10/04/17 10:23:54 AM,31.313,27.464,,,,
2343,10/04/17 10:24:54 AM,31.262,28.157,,,,
2344,10/04/17 10:25:54 AM,31.262,28.328,,,,
2345,10/04/17 10:26:54 AM,31.237,28.840,,,,
2346,10/04/17 10:27:54 AM,31.161,28.924,,,,
2347,10/04/17 10:28:54 AM,31.135,29.353,,,,
2348,10/04/17 10:29:54 AM,31.059,29.534,,,,
2349,10/04/17 10:30:54 AM,31.186,29.176,,,,
2350,10/04/17 10:31:54 AM,31.313,29.534,,,,
2351,10/04/17 10:32:54 AM,31.415,29.391,,,,
2352,10/04/17 10:33:54 AM,31.492,29.194,,,,
2353,10/04/17 10:34:54 AM,31.543,29.268,,,,
2354,10/04/17 10:35:54 AM,31.568,29.391,,,,
2355,10/04/17 10:36:54 AM,31.568,29.589,,,,
2356,10/04/17 10:37:54 AM,31.594,29.483,,,,
2357,10/04/17 10:38:54 AM,31.543,29.977,,,,
2358,10/04/17 10:39:54 AM,31.415,30.415,,,,
2359,10/04/17 10:40:54 AM,31.262,30.706,,,,
2360,10/04/17 10:41:54 AM,31.161,31.200,,,,
2361,10/04/17 10:42:54 AM,31.110,31.352,,,,
2362,10/04/17 10:43:54 AM,31.084,31.829,,,,
2363,10/04/17 10:44:54 AM,31.059,32.063,,,,
2364,10/04/17 10:45:54 AM,31.059,31.581,,,,
2365,10/04/17 10:46:54 AM,31.084,31.862,,,,
2366,10/04/17 10:47:54 AM,31.084,32.151,,,,
2367,10/04/17 10:48:54 AM,31.110,31.556,,,,
2368,10/04/17 10:49:54 AM,31.186,31.075,,,,
2369,10/04/17 10:50:54 AM,31.339,30.951,,,,
2370,10/04/17 10:51:54 AM,31.441,30.470,,,,
2371,10/04/17 10:52:54 AM,31.568,30.102,,,,
2372,10/04/17 10:53:54 AM,31.645,30.002,,,,
2373,10/04/17 10:54:54 AM,31.670,30.074,,,,
2374,10/04/17 10:55:54 AM,31.670,29.969,,,,
2375,10/04/17 10:56:54 AM,31.696,29.828,,,,
2376,10/04/17 10:57:54 AM,31.722,29.914,,,,
2377,10/04/17 10:58:54 AM,31.722,29.848,,,,
2378,10/04/17 10:59:54 AM,31.747,29.894,,,,
2379,10/04/17 11:00:54 AM,31.722,30.177,,,,
2380,10/04/17 11:01:54 AM,31.619,30.802,,,,
2381,10/04/17 11:02:54 AM,31.466,30.927,,,,
2382,10/04/17 11:03:54 AM,31.364,31.144,,,,
2383,10/04/17 11:04:54 AM,31.390,30.877,,,,
2384,10/04/17 11:05:54 AM,31.441,30.958,,,,
2385,10/04/17 11:06:54 AM,31.466,30.723,,,,
2386,10/04/17 11:07:54 AM,31.543,30.505,,,,
2387,10/04/17 11:08:54 AM,31.645,30.313,,,,
2388,10/04/17 11:09:54 AM,31.722,30.241,,,,
2389,10/04/17 11:10:54 AM,31.773,30.366,,,,
2390,10/04/17 11:11:54 AM,31.824,30.225,,,,
2391,10/04/17 11:12:54 AM,31.824,30.251,,,,
2392,10/04/17 11:13:54 AM,31.850,30.167,,,,
2393,10/04/17 11:14:54 AM,31.824,30.340,,,,
2394,10/04/17 11:15:54 AM,31.824,30.314,,,,
2395,10/04/17 11:16:54 AM,31.824,30.440,,,,
2396,10/04/17 11:17:54 AM,31.850,30.544,,,,
2397,10/04/17 11:18:54 AM,31.850,30.763,,,,
2398,10/04/17 11:19:54 AM,31.747,31.292,,,,
2399,10/04/17 11:20:54 AM,31.645,31.555,,,,
2400,10/04/17 11:21:54 AM,31.543,31.758,,,,
2401,10/04/17 11:22:54 AM,31.466,31.081,,,,
2402,10/04/17 11:23:54 AM,31.364,31.167,,,,
2403,10/04/17 11:24:54 AM,31.262,31.390,,,,
2404,10/04/17 11:25:54 AM,31.237,31.026,,,,
2405,10/04/17 11:26:54 AM,31.186,30.812,,,,
2406,10/04/17 11:27:54 AM,31.237,30.489,,,,
2407,10/04/17 11:28:54 AM,31.313,30.199,,,,
2408,10/04/17 11:29:54 AM,31.364,30.014,,,,
2409,10/04/17 11:30:54 AM,31.441,29.652,,,,
2410,10/04/17 11:31:54 AM,31.492,29.383,,,,
2411,10/04/17 11:32:54 AM,31.543,29.135,,,,
2412,10/04/17 11:33:54 AM,31.594,28.924,,,,
2413,10/04/17 11:34:54 AM,31.619,28.715,,,,
2414,10/04/17 11:35:54 AM,31.619,28.540,,,,
2415,10/04/17 11:36:54 AM,31.619,28.376,,,,
2416,10/04/17 11:37:54 AM,31.619,28.392,,,,
2417,10/04/17 11:38:54 AM,31.492,28.396,,,,
2418,10/04/17 11:39:54 AM,31.313,28.448,,,,
2419,10/04/17 11:40:54 AM,31.211,28.526,,,,
2420,10/04/17 11:41:54 AM,31.161,28.475,,,,
2421,10/04/17 11:42:54 AM,31.211,28.394,,,,
2422,10/04/17 11:43:54 AM,31.262,28.294,,,,
2423,10/04/17 11:44:54 AM,31.313,28.125,,,,
2424,10/04/17 11:45:54 AM,31.415,27.918,,,,
2425,10/04/17 11:46:54 AM,31.517,27.725,,,,
2426,10/04/17 11:47:54 AM,31.568,27.542,,,,
2427,10/04/17 11:48:54 AM,31.594,27.322,,,,
2428,10/04/17 11:49:54 AM,31.645,27.188,,,,
2429,10/04/17 11:50:54 AM,31.670,27.100,,,,
2430,10/04/17 11:51:54 AM,31.645,27.087,,,,
2431,10/04/17 11:52:54 AM,31.645,27.026,,,,
2432,10/04/17 11:53:54 AM,31.670,26.935,,,,
2433,10/04/17 11:54:54 AM,31.645,26.859,,,,
2434,10/04/17 11:55:54 AM,31.594,26.979,,,,
2435,10/04/17 11:56:54 AM,31.594,27.062,,,,
2436,10/04/17 11:57:54 AM,31.619,26.992,,,,
2437,10/04/17 11:58:54 AM,31.670,26.956,,,,
2438,10/04/17 11:59:54 AM,31.645,26.901,,,,
2439,10/04/17 12:00:54 PM,31.670,26.914,,,,
2440,10/04/17 12:01:54 PM,31.645,26.964,,,,
2441,10/04/17 12:02:54 PM,31.619,27.095,,,,
2442,10/04/17 12:03:54 PM,31.670,27.059,,,,
2443,10/04/17 12:04:54 PM,31.645,27.287,,,,
2444,10/04/17 12:05:54 PM,31.492,27.214,,,,
2445,10/04/17 12:06:54 PM,31.441,27.189,,,,
2446,10/04/17 12:07:54 PM,31.288,27.174,,,,
2447,10/04/17 12:08:54 PM,31.186,27.365,,,,
2448,10/04/17 12:09:54 PM,31.084,27.513,,,,
2449,10/04/17 12:10:54 PM,31.059,27.559,,,,
2450,10/04/17 12:11:54 PM,31.110,27.863,,,,
2451,10/04/17 12:12:54 PM,31.288,27.829,,,,
2452,10/04/17 12:13:54 PM,31.441,27.673,,,,
2453,10/04/17 12:14:54 PM,31.543,27.625,,,,
2454,10/04/17 12:15:54 PM,31.619,27.450,,,,
2455,10/04/17 12:16:54 PM,31.645,27.346,,,,
2456,10/04/17 12:17:54 PM,31.645,27.228,,,,
2457,10/04/17 12:18:54 PM,31.670,27.161,,,,
2458,10/04/17 12:19:54 PM,31.696,27.072,,,,
2459,10/04/17 12:20:54 PM,31.722,27.003,,,,
2460,10/04/17 12:21:54 PM,31.619,27.315,,,,
2461,10/04/17 12:22:54 PM,31.568,27.691,,,,
2462,10/04/17 12:23:54 PM,31.517,28.118,,,,
2463,10/04/17 12:24:54 PM,31.441,28.226,,,,
2464,10/04/17 12:25:54 PM,31.441,28.510,,,,
2465,10/04/17 12:26:54 PM,31.390,28.952,,,,
2466,10/04/17 12:27:54 PM,31.339,29.354,,,,
2467,10/04/17 12:28:54 PM,31.415,29.260,,,,
2468,10/04/17 12:29:54 PM,31.543,29.238,,,,
2469,10/04/17 12:30:54 PM,31.594,29.441,,,,
2470,10/04/17 12:31:54 PM,31.619,29.261,,,,
2471,10/04/17 12:32:54 PM,31.696,29.180,,,,
2472,10/04/17 12:33:54 PM,31.722,29.348,,,,
2473,10/04/17 12:34:54 PM,31.747,29.283,,,,
2474,10/04/17 12:35:54 PM,31.824,29.203,,,,
2475,10/04/17 12:36:54 PM,31.875,29.232,,,,
2476,10/04/17 12:37:54 PM,31.901,29.340,,,,
2477,10/04/17 12:38:54 PM,31.901,29.297,,,,
2478,10/04/17 12:39:54 PM,31.926,29.319,,,,
2479,10/04/17 12:40:54 PM,31.901,29.369,,,,
2480,10/04/17 12:41:54 PM,31.926,29.433,,,,
2481,10/04/17 12:42:54 PM,31.926,29.627,,,,
2482,10/04/17 12:43:54 PM,31.824,30.187,,,,
2483,10/04/17 12:44:54 PM,31.696,30.720,,,,
2484,10/04/17 12:45:54 PM,31.594,30.916,,,,
2485,10/04/17 12:46:54 PM,31.543,31.164,,,,
2486,10/04/17 12:47:54 PM,31.492,31.350,,,,
2487,10/04/17 12:48:54 PM,31.594,30.390,,,,
2488,10/04/17 12:49:54 PM,31.798,30.130,,,,
2489,10/04/17 12:50:54 PM,31.901,29.918,,,,
2490,10/04/17 12:51:54 PM,31.978,29.722,,,,
2491,10/04/17 12:52:54 PM,32.003,29.633,,,,
2492,10/04/17 12:53:54 PM,32.003,29.647,,,,
2493,10/04/17 12:54:54 PM,32.055,29.481,,,,
2494,10/04/17 12:55:54 PM,32.080,29.404,,,,
2495,10/04/17 12:56:54 PM,32.106,29.522,,,,
2496,10/04/17 12:57:54 PM,32.132,29.431,,,,
2497,10/04/17 12:58:54 PM,32.106,29.424,,,,
2498,10/04/17 12:59:54 PM,32.080,29.474,,,,
2499,10/04/17 01:00:54 PM,32.106,29.453,,,,
2500,10/04/17 01:01:54 PM,32.132,29.361,,,,
2501,10/04/17 01:02:54 PM,32.132,29.693,,,,
2502,10/04/17 01:03:54 PM,32.106,29.550,,,,
2503,10/04/17 01:04:54 PM,32.003,30.124,,,,
2504,10/04/17 01:05:54 PM,31.850,30.482,,,,
2505,10/04/17 01:06:54 PM,31.850,29.959,,,,
2506,10/04/17 01:07:54 PM,31.926,30.029,,,,
2507,10/04/17 01:08:54 PM,32.029,29.776,,,,
2508,10/04/17 01:09:54 PM,32.106,29.536,,,,
2509,10/04/17 01:10:54 PM,32.183,29.487,,,,
2510,10/04/17 01:11:54 PM,32.209,29.339,,,,
2511,10/04/17 01:12:54 PM,32.234,29.290,,,,
2512,10/04/17 01:13:54 PM,32.234,29.261,,,,
2513,10/04/17 01:14:54 PM,32.234,29.261,,,,
2514,10/04/17 01:15:54 PM,32.234,29.275,,,,
2515,10/04/17 01:16:54 PM,32.209,29.354,,,,
2516,10/04/17 01:17:54 PM,32.209,29.396,,,,
2517,10/04/17 01:18:54 PM,32.209,29.466,,,,
2518,10/04/17 01:19:54 PM,32.234,29.555,,,,
2519,10/04/17 01:20:54 PM,32.234,29.799,,,,
2520,10/04/17 01:21:54 PM,32.234,29.825,,,,
2521,10/04/17 01:22:54 PM,32.209,30.119,,,,
2522,10/04/17 01:23:54 PM,32.106,30.362,,,,
2523,10/04/17 01:24:54 PM,32.029,30.383,,,,
2524,10/04/17 01:25:54 PM,31.978,30.372,,,,
2525,10/04/17 01:26:54 PM,32.003,29.903,,,,
2526,10/04/17 01:27:54 PM,31.901,28.974,,,,
2527,10/04/17 01:28:54 PM,31.696,27.943,,,,
2528,10/04/17 01:29:54 PM,31.619,27.930,,,,
2529,10/04/17 01:30:54 PM,31.645,27.887,,,,
2530,10/04/17 01:31:54 PM,31.722,27.702,,,,
2531,10/04/17 01:32:54 PM,31.747,27.602,,,,
2532,10/04/17 01:33:54 PM,31.773,27.405,,,,
2533,10/04/17 01:34:54 PM,31.747,27.335,,,,
2534,10/04/17 01:35:54 PM,31.722,27.165,,,,
2535,10/04/17 01:36:54 PM,31.670,27.039,,,,
2536,10/04/17 01:37:54 PM,31.645,27.005,,,,
2537,10/04/17 01:38:54 PM,31.568,26.924,,,,
2538,10/04/17 01:39:54 PM,31.517,26.877,,,,
2539,10/04/17 01:40:54 PM,31.441,26.771,,,,
2540,10/04/17 01:41:54 PM,31.364,26.795,,,,
2541,10/04/17 01:42:54 PM,31.313,26.701,,,,
2542,10/04/17 01:43:54 PM,31.237,26.790,,,,
2543,10/04/17 01:44:54 PM,31.186,26.740,,,,
2544,10/04/17 01:45:54 PM,31.110,26.785,,,,
2545,10/04/17 01:46:54 PM,31.034,26.787,,,,
2546,10/04/17 01:47:54 PM,30.983,26.846,,,,
2547,10/04/17 01:48:54 PM,30.932,26.883,,,,
2548,10/04/17 01:49:54 PM,30.856,26.863,,,,
2549,10/04/17 01:50:54 PM,30.805,26.790,,,,
2550,10/04/17 01:51:54 PM,30.755,26.784,,,,
2551,10/04/17 01:52:54 PM,30.704,26.844,,,,
2552,10/04/17 01:53:54 PM,30.628,26.845,,,,
2553,10/04/17 01:54:54 PM,30.577,26.860,,,,
2554,10/04/17 01:55:54 PM,30.552,26.824,,,,
2555,10/04/17 01:56:54 PM,30.476,26.847,,,,
2556,10/04/17 01:57:54 PM,30.426,26.907,,,,
2557,10/04/17 01:58:54 PM,30.375,26.878,,,,
2558,10/04/17 01:59:54 PM,30.350,26.886,,,,
2559,10/04/17 02:00:54 PM,30.300,26.879,,,,
2560,10/04/17 02:01:54 PM,30.249,26.939,,,,
2561,10/04/17 02:02:54 PM,30.199,26.932,,,,
2562,10/04/17 02:03:54 PM,30.174,26.984,,,,
2563,10/04/17 02:04:54 PM,30.123,26.977,,,,
2564,10/04/17 02:05:54 PM,30.098,27.007,,,,
2565,10/04/17 02:06:54 PM,30.073,27.036,,,,
2566,10/04/17 02:07:54 PM,30.048,27.088,,,,
2567,10/04/17 02:08:54 PM,29.998,27.103,,,,
2568,10/04/17 02:09:54 PM,29.973,27.111,,,,
2569,10/04/17 02:10:54 PM,29.947,27.183,,,,
2570,10/04/17 02:11:54 PM,29.922,27.126,,,,
2571,10/04/17 02:12:54 PM,29.897,27.198,,,,
2572,10/04/17 02:13:54 PM,29.872,27.248,,,,
2573,10/04/17 02:14:54 PM,29.847,27.298,,,,
2574,10/04/17 02:15:54 PM,29.822,27.348,,,,
2575,10/04/17 02:16:54 PM,29.822,27.348,,,,
2576,10/04/17 02:17:54 PM,29.797,27.356,,,,
2577,10/04/17 02:18:54 PM,29.772,27.342,,,,
2578,10/04/17 02:19:54 PM,29.747,27.392,,,,
2579,10/04/17 02:20:54 PM,29.722,27.420,,,,
2580,10/04/17 02:21:54 PM,29.696,27.469,,,,
2581,10/04/17 02:22:54 PM,29.696,27.448,,,,
2582,10/04/17 02:23:54 PM,29.671,27.497,,,,
2583,10/04/17 02:24:54 PM,29.646,27.505,,,,
2584,10/04/17 02:25:54 PM,29.646,27.505,,,,
2585,10/04/17 02:26:54 PM,29.621,27.512,,,,
2586,10/04/17 02:27:54 PM,29.596,27.499,,,,
2587,10/04/17 02:28:54 PM,29.596,27.499,,,,
2588,10/04/17 02:29:54 PM,29.571,27.568,,,,
2589,10/04/17 02:30:54 PM,29.571,27.609,,,,
2590,10/04/17 02:31:54 PM,29.546,27.636,,,,
2591,10/04/17 02:32:54 PM,29.546,27.616,,,,
2592,10/04/17 02:33:54 PM,29.521,27.624,,,,
2593,10/04/17 02:34:54 PM,29.496,27.651,,,,
2594,10/04/17 02:35:54 PM,29.496,27.672,,,,
2595,10/04/17 02:36:54 PM,29.471,27.719,,,,
2596,10/04/17 02:37:54 PM,29.471,27.719,,,,
2597,10/04/17 02:38:54 PM,29.446,27.687,,,,
2598,10/04/17 02:39:54 PM,29.421,27.734,,,,
2599,10/04/17 02:40:54 PM,29.421,27.694,,,,
2600,10/04/17 02:41:54 PM,29.421,27.714,,,,
2601,10/04/17 02:42:54 PM,29.396,27.722,,,,
2602,10/04/17 02:43:54 PM,29.371,27.729,,,,
2603,10/04/17 02:44:54 PM,29.371,27.729,,,,
2604,10/04/17 02:45:54 PM,29.371,27.709,,,,
2605,10/04/17 02:46:54 PM,29.346,27.776,,,,
2606,10/04/17 02:47:54 PM,29.346,27.757,,,,
2607,10/04/17 02:48:54 PM,29.346,27.836,,,,
2608,10/04/17 02:49:54 PM,29.321,27.863,,,,
2609,10/04/17 02:50:54 PM,29.321,27.882,,,,
2610,10/04/17 02:51:54 PM,29.296,27.890,,,,
2611,10/04/17 02:52:54 PM,29.296,27.890,,,,
2612,10/04/17 02:53:54 PM,29.296,27.967,,,,
2613,10/04/17 02:54:54 PM,29.296,27.987,,,,
2614,10/04/17 02:55:54 PM,29.271,28.051,,,,
2615,10/04/17 02:56:54 PM,29.271,28.051,,,,
2616,10/04/17 02:57:54 PM,29.271,28.089,,,,
2617,10/04/17 02:58:54 PM,29.246,28.021,,,,
2618,10/04/17 02:59:54 PM,29.246,28.078,,,,
2619,10/04/17 03:00:54 PM,29.246,28.116,,,,
2620,10/04/17 03:01:54 PM,29.221,28.179,,,,
2621,10/04/17 03:02:54 PM,29.221,28.179,,,,
2622,10/04/17 03:03:54 PM,29.221,28.161,,,,
2623,10/04/17 03:04:54 PM,29.221,28.142,,,,
2624,10/04/17 03:05:54 PM,29.196,28.187,,,,
2625,10/04/17 03:06:54 PM,29.196,28.187,,,,
2626,10/04/17 03:07:54 PM,29.196,28.224,,,,
2627,10/04/17 03:08:54 PM,29.196,28.261,,,,
2628,10/04/17 03:09:54 PM,29.196,28.205,,,,
2629,10/04/17 03:10:54 PM,29.171,28.287,,,,
2630,10/04/17 03:11:54 PM,29.171,28.305,,,,
2631,10/04/17 03:12:54 PM,29.171,28.268,,,,
2632,10/04/17 03:13:54 PM,29.171,28.323,,,,
2633,10/04/17 03:14:54 PM,29.146,28.349,,,,
2634,10/04/17 03:15:54 PM,29.146,28.367,,,,
2635,10/04/17 03:16:54 PM,29.146,28.331,,,,
2636,10/04/17 03:17:54 PM,29.146,28.385,,,,
2637,10/04/17 03:18:54 PM,29.121,28.411,,,,
2638,10/04/17 03:19:54 PM,29.121,28.375,,,,
2639,10/04/17 03:20:54 PM,29.121,28.393,,,,
2640,10/04/17 03:21:54 PM,29.121,28.411,,,,
2641,10/04/17 03:22:54 PM,29.121,28.375,,,,
2642,10/04/17 03:23:54 PM,29.096,28.418,,,,
2643,10/04/17 03:24:54 PM,29.096,28.490,,,,
2644,10/04/17 03:25:54 PM,29.096,28.436,,,,
2645,10/04/17 03:26:54 PM,29.071,28.443,,,,
2646,10/04/17 03:27:54 PM,29.071,28.479,,,,
2647,10/04/17 03:28:54 PM,29.071,28.461,,,,
2648,10/04/17 03:29:54 PM,29.071,28.461,,,,
2649,10/04/17 03:30:54 PM,29.071,28.443,,,,
2650,10/04/17 03:31:54 PM,29.047,28.433,,,,
2651,10/04/17 03:32:54 PM,29.047,28.433,,,,
2652,10/04/17 03:33:54 PM,29.047,28.451,,,,
2653,10/04/17 03:34:54 PM,29.047,28.433,,,,
2654,10/04/17 03:35:54 PM,29.022,28.476,,,,
2655,10/04/17 03:36:54 PM,29.022,28.476,,,,
2656,10/04/17 03:37:54 PM,29.022,28.476,,,,
2657,10/04/17 03:38:54 PM,29.022,28.494,,,,
2658,10/04/17 03:39:54 PM,28.997,28.537,,,,
2659,10/04/17 03:40:54 PM,28.997,28.555,,,,
2660,10/04/17 03:41:54 PM,28.997,28.501,,,,
2661,10/04/17 03:42:54 PM,28.997,28.519,,,,
2662,10/04/17 03:43:54 PM,28.997,28.537,,,,
2663,10/04/17 03:44:54 PM,28.997,28.555,,,,
2664,10/04/17 03:45:54 PM,28.972,28.544,,,,
2665,10/04/17 03:46:54 PM,28.972,28.527,,,,
2666,10/04/17 03:47:54 PM,28.972,28.562,,,,
2667,10/04/17 03:48:54 PM,28.972,28.544,,,,
2668,10/04/17 03:49:54 PM,28.947,28.552,,,,
2669,10/04/17 03:50:54 PM,28.947,28.569,,,,
2670,10/04/17 03:51:54 PM,28.947,28.552,,,,
2671,10/04/17 03:52:54 PM,28.922,28.559,,,,
2672,10/04/17 03:53:54 PM,28.922,28.577,,,,
2673,10/04/17 03:54:54 PM,28.922,28.559,,,,
2674,10/04/17 03:55:54 PM,28.922,28.523,,,,
2675,10/04/17 03:56:54 PM,28.897,28.566,,,,
2676,10/04/17 03:57:54 PM,28.897,28.566,,,,
2677,10/04/17 03:58:54 PM,28.897,28.531,,,,
2678,10/04/17 03:59:54 PM,28.897,28.584,,,,
2679,10/04/17 04:00:54 PM,28.872,28.556,,,,
2680,10/04/17 04:01:54 PM,28.872,28.574,,,,
2681,10/04/17 04:02:54 PM,28.872,28.574,,,,
2682,10/04/17 04:03:54 PM,28.847,28.509,,,,
2683,10/04/17 04:04:54 PM,28.847,28.509,,,,
2684,10/04/17 04:05:54 PM,28.822,28.481,,,,
2685,10/04/17 04:06:54 PM,28.822,28.463,,,,
2686,10/04/17 04:07:54 PM,28.822,28.444,,,,
2687,10/04/17 04:08:54 PM,28.822,28.408,,,,
2688,10/04/17 04:09:54 PM,28.822,28.371,,,,
2689,10/04/17 04:10:54 PM,28.798,28.360,,,,
2690,10/04/17 04:11:54 PM,28.798,28.379,,,,
2691,10/04/17 04:12:54 PM,28.798,28.342,,,,
2692,10/04/17 04:13:54 PM,28.798,28.360,,,,
2693,10/04/17 04:14:54 PM,28.798,28.342,,,,
2694,10/04/17 04:15:54 PM,28.773,28.349,,,,
2695,10/04/17 04:16:54 PM,28.773,28.404,,,,
2696,10/04/17 04:17:54 PM,28.773,28.423,,,,
2697,10/04/17 04:18:54 PM,28.773,28.423,,,,
2698,10/04/17 04:19:54 PM,28.773,28.477,,,,
2699,10/04/17 04:20:54 PM,28.748,28.539,,,,
2700,10/04/17 04:21:54 PM,28.748,28.521,,,,
2701,10/04/17 04:22:54 PM,28.748,28.539,,,,
2702,10/04/17 04:23:54 PM,28.748,28.557,,,,
2703,10/04/17 04:24:54 PM,28.748,28.539,,,,
2704,10/04/17 04:25:54 PM,28.748,28.557,,,,
2705,10/04/17 04:26:54 PM,28.748,28.698,,,,
2706,10/04/17 04:27:54 PM,28.748,28.716,,,,
2707,10/04/17 04:28:54 PM,28.822,28.764,,,,
2708,10/04/17 04:29:54 PM,28.922,28.803,,,,
2709,10/04/17 04:30:54 PM,29.096,28.701,,,,
2710,10/04/17 04:31:54 PM,29.271,28.615,,,,
2711,10/04/17 04:32:54 PM,29.421,28.448,,,,
2712,10/04/17 04:33:54 PM,29.596,28.271,,,,
2713,10/04/17 04:34:54 PM,29.722,28.106,,,,
2714,10/04/17 04:35:54 PM,29.847,28.032,,,,
2715,10/04/17 04:36:54 PM,29.973,27.843,,,,
2716,10/04/17 04:37:54 PM,30.023,27.771,,,,
2717,10/04/17 04:38:54 PM,30.123,27.623,,,,
2718,10/04/17 04:39:54 PM,30.224,27.514,,,,
2719,10/04/17 04:40:54 PM,30.325,27.362,,,,
2720,10/04/17 04:41:54 PM,30.401,27.215,,,,
2721,10/04/17 04:42:54 PM,30.451,27.303,,,,
2722,10/04/17 04:43:54 PM,30.502,27.163,,,,
2723,10/04/17 04:44:54 PM,30.552,26.934,,,,
2724,10/04/17 04:45:54 PM,30.603,26.852,,,,
2725,10/04/17 04:46:54 PM,30.628,26.665,,,,
2726,10/04/17 04:47:54 PM,30.628,26.619,,,,
2727,10/04/17 04:48:54 PM,30.628,26.596,,,,
2728,10/04/17 04:49:54 PM,30.628,26.527,,,,
2729,10/04/17 04:50:54 PM,30.653,26.612,,,,
2730,10/04/17 04:51:54 PM,30.653,26.472,,,,
2731,10/04/17 04:52:54 PM,30.704,26.503,,,,
2732,10/04/17 04:53:54 PM,30.755,26.464,,,,
2733,10/04/17 04:54:54 PM,30.831,26.393,,,,
2734,10/04/17 04:55:54 PM,30.881,26.306,,,,
2735,10/04/17 04:56:54 PM,30.957,26.258,,,,
2736,10/04/17 04:57:54 PM,31.008,26.144,,,,
2737,10/04/17 04:58:54 PM,31.059,26.054,,,,
2738,10/04/17 04:59:54 PM,31.110,25.988,,,,
2739,10/04/17 05:00:54 PM,31.110,26.013,,,,
2740,10/04/17 05:01:54 PM,31.110,25.988,,,,
2741,10/04/17 05:02:54 PM,31.084,25.996,,,,
2742,10/04/17 05:03:54 PM,31.084,26.096,,,,
2743,10/04/17 05:04:54 PM,31.084,26.071,,,,
2744,10/04/17 05:05:54 PM,31.059,26.177,,,,
2745,10/04/17 05:06:54 PM,31.034,26.258,,,,
2746,10/04/17 05:07:54 PM,31.008,26.242,,,,
2747,10/04/17 05:08:54 PM,31.008,26.362,,,,
2748,10/04/17 05:09:54 PM,31.008,26.432,,,,
2749,10/04/17 05:10:54 PM,31.008,26.455,,,,
2750,10/04/17 05:11:54 PM,31.084,26.501,,,,
2751,10/04/17 05:12:54 PM,31.135,26.439,,,,
2752,10/04/17 05:13:54 PM,31.186,26.493,,,,
2753,10/04/17 05:14:54 PM,31.237,26.431,,,,
2754,10/04/17 05:15:54 PM,31.288,26.345,,,,
2755,10/04/17 05:16:54 PM,31.262,26.282,,,,
2756,10/04/17 05:17:54 PM,31.262,26.282,,,,
2757,10/04/17 05:18:54 PM,31.237,26.266,,,,
2758,10/04/17 05:19:54 PM,31.237,26.290,,,,
2759,10/04/17 05:20:54 PM,31.211,26.250,,,,
2760,10/04/17 05:21:54 PM,31.211,26.274,,,,
2761,10/04/17 05:22:54 PM,31.186,26.282,,,,
2762,10/04/17 05:23:54 PM,31.186,26.282,,,,
2763,10/04/17 05:24:54 PM,31.186,26.330,,,,
2764,10/04/17 05:25:54 PM,31.161,26.314,,,,
2765,10/04/17 05:26:54 PM,31.135,26.346,,,,
2766,10/04/17 05:27:54 PM,31.135,26.369,,,,
2767,10/04/17 05:28:54 PM,31.135,26.416,,,,
2768,10/04/17 05:29:54 PM,31.161,26.361,,,,
2769,10/04/17 05:30:54 PM,31.186,26.377,,,,
2770,10/04/17 05:31:54 PM,31.237,26.314,,,,
2771,10/04/17 05:32:54 PM,31.288,26.274,,,,
2772,10/04/17 05:33:54 PM,31.313,26.195,,,,
2773,10/04/17 05:34:54 PM,31.313,26.146,,,,
2774,10/04/17 05:35:54 PM,31.313,26.097,,,,
2775,10/04/17 05:36:54 PM,31.339,26.114,,,,
2776,10/04/17 05:37:54 PM,31.339,26.015,,,,
2777,10/04/17 05:38:54 PM,31.339,26.015,,,,
2778,10/04/17 05:39:54 PM,31.339,25.965,,,,
2779,10/04/17 05:40:54 PM,31.313,25.948,,,,
2780,10/04/17 05:41:54 PM,31.237,25.897,,,,
2781,10/04/17 05:42:54 PM,31.186,26.014,,,,
2782,10/04/17 05:43:54 PM,31.135,26.005,,,,
2783,10/04/17 05:44:54 PM,31.135,26.178,,,,
2784,10/04/17 05:45:54 PM,31.161,26.194,,,,
2785,10/04/17 05:46:54 PM,31.211,26.226,,,,
2786,10/04/17 05:47:54 PM,31.262,26.235,,,,
2787,10/04/17 05:48:54 PM,31.339,26.211,,,,
2788,10/04/17 05:49:54 PM,31.390,26.195,,,,
2789,10/04/17 05:50:54 PM,31.415,26.114,,,,
2790,10/04/17 05:51:54 PM,31.441,26.082,,,,
2791,10/04/17 05:52:54 PM,31.415,26.041,,,,
2792,10/04/17 05:53:54 PM,31.364,26.081,,,,
2793,10/04/17 05:54:54 PM,31.364,26.081,,,,
2794,10/04/17 05:55:54 PM,31.313,26.097,,,,
2795,10/04/17 05:56:54 PM,31.288,26.105,,,,
2796,10/04/17 05:57:54 PM,31.237,26.146,,,,
2797,10/04/17 05:58:54 PM,31.186,26.186,,,,
2798,10/04/17 05:59:54 PM,31.135,26.153,,,,
2799,10/04/17 06:00:54 PM,31.135,26.226,,,,
2800,10/04/17 06:01:54 PM,31.110,26.354,,,,
2801,10/04/17 06:02:54 PM,31.110,26.330,,,,
